Function,Jacobian,"(Var_Values, Func, [Param], [Var_Labels], [MaxPrecision])","Jacobian matrix of a vector-function [f1(x,y,z), f2(x,y,z),... fm(x,y,z)]
'x,y,z,t' is default, otherwise can be specified by 'Var_Labels'","Derivatives, limits",Jacobian matrix,,,,192
Function,Kummer1,"(a,b,z)",Kummer confluent hypergeometric function of 1st kind,Special functions,Kummer confluent hypergeometric function of 1st kind,serie sum integral,,,309
Function,Kummer2,"(a,b,z)",Kummer confluent hypergeometric function of 2nd kind,Special functions,Kummer confluent hypergeometric function of 2nd kind,serie sum integral,,,309
Function,LRE,"(Q, C, [NoSD])","Return the LRE performing index for an estimated value (Q) and a certified value (C), which has a specified number of significant digits [NoSD], default 15",Statistical,Log Relative Error (LRE),,,,112
Function,MatT,(Mat),"Matrix Transpose. (Mat) is a matrix n x m
Array function transposes to m x n",Manipulation,Matrix Transpose,,,,89
Function,MCD,"(a1, [a2], [a3],...)","Maximum Common Divisor (GCD) between numbers
a1, a2, a3... may be numbers or arrays of numbers",Numbers,Maximun Common Divisor (GCD),,,,68
Function,MCM,"(a1, [a2], [a3],...)","Minimun Common Multiple (LCM) between numbers.
a1, a2, a3... may be numbers or arrays of numbers",Numbers,Minimun Common Multiple (LCM),,,,69
Function,mjkLRE,"(Q, C, [NoSD])","Return the LRE performing index for an estimated value (Q) and a certified value (C), which has a specified number of significant digits [NoSD], default 15",Statistical,Log Relative Error (LRE),,,,112
Function,NextPrime,(num),"Returns the first prime number after 'num', for all primes less than 2^53",Numbers,Next Prime number,,,,76
Function,ODE_COR,"(yn, fp, f, h)",Solves Ord. Diff. Equation with multi-step corrector,ODE,ODE -Multi-step Corrector,Differential equation,,,202
Function,ODE_PC2I,"(Equations, VarInit, Step, [Par], ...)",Solves Ord. Diff. Equation with implicit 2nd order predictor-corrector,ODE,ODE - Implicit Predictor-Corrector,Differential equation Stiff,,,292
Function,ODE_PC4,"(Equations, VarInit, Step, [Par], ...)",Solves Ord. Diff. Equation with 4nd order Adams-Bashforth-Moulton predictor-corrector,ODE,ODE -Predictor-Corrector of 4th order,Differential equation Stiff,,,302
Function,ODE_PRE,"(yn, f, h)",Solves Ord. Diff. Equation with multi-step predictor,ODE,ODE - Multi-step Predictor,Differential equation,,,201
Function,ODE_RK4,"(Equations, VarInit, Step, [Par], ...)",Solves Ord. Diff. Equation and Diff. System with Runge-Kutta 4 formula,ODE,ODE - Runge-Kutta of 4th order,Differential equation,,,179
Function,ODE_SYSL,"(A, y0, step, [b])",Solves Linear System ODE with constant coefficients,ODE,ODE - Linear System ,Differential equation,,,291
Function,PellEqu,"(d, [n])",Solves the Brouncker/Pell Equation x^2-d*y^2=1,Numbers,Brouncker/Pell equation,,,,313
Function,pFmt,(x),"Formats a numeric string, or a number as a string using DefCStr, with a 'plus' sign in front of a posive number, or leaves a negative number with its 'minus' sign.
Useful for concatenation of formula strings ",Manipulation,Returns a positive number with a leading 'plus' sign,,,,500
Function,Poly,"(x, Coef)","Returns the polynomial's value at the point x
Coef is an array of the polynomial's coefficients",Polynomial,Value of a polynomial,,,,35
Function,Poly_ChebychevT,"(x, [n])",Evaluates the Chebychev orthogonal polynomial of 1st kind,Polynomial,Chebychev orthogonal polynomial of 1st kind,,,,268
Function,Poly_ChebychevU,"(x, [n])",Evaluates the Chebychev orthogonal polynomial of 2nd kind,Polynomial,Chebychev orthogonal polynomial of 2nd kind,,,,268
Function,Poly_Gegenbauer,"(a, x, [n])",Evaluates the Gegenbauer orthogonal polynomial,Polynomial,Gegenbauer orthogonal polynomial,,,,268
Function,Poly_Hermite,"(x, [n])",Evaluates the Hermite orthogonal polynomial,Polynomial,Hermite orthogonal polynomial,,,,268
Function,Poly_Jacobi,"(a, b, x, [n])",Evaluates the Jacobi orthogonal polynomial,Polynomial,Jacobi orthogonal polynomial,,,,268
Function,Poly_Laguerre,"(x, [n], [m])",Evaluates the generalized Laguerre orthogonal polynomial,Polynomial,Generalized Laguerre orthogonal polynomial,,,,268
Function,Poly_Legendre,"(x, [n])",Evaluates the Legendre orthogonal polynomial,Polynomial,Legendre orthogonal polynomial,,,,268
Function,Poly_Weight_ChebychevT,(n),Weight of the Chebychev orthogonal polynomial of 1st kind,Polynomial,Weight of Chebychev orthogonal polynomial of 1st kind,,,,275
Function,Poly_Weight_ChebychevU,(n),Weight of the Chebychev orthogonal polynomial of 2nd kind,Polynomial,Weight of Chebychev orthogonal polynomial of 2nd kind,,,,275
Function,Poly_Weight_Gegenbauer,"(n, l)",Weight of the Gegenbauer orthogonal polynomial,Polynomial,Weight of the Gegenbauer orthogonal polynomial,,,,275
Function,Poly_Weight_Hermite,(n),Weight of the Hermite orthogonal polynomial,Polynomial,Weight of the Hermite orthogonal polynomial,,,,275
Function,Poly_Weight_Jacobi,"(n, a, b)",Weight of the Jacobi orthogonal polynomial,Polynomial,Weight of the Jacobi orthogonal polynomial,,,,275
Function,Poly_Weight_Laguerre,"(n, m)",Weight of the generalized Laguerre orthogonal polynomial,Polynomial,Weight of generalized Laguerre orthogonal polynomial,,,,275
Function,Poly_Weight_Legendre,(n),Weight of the Legendre orthogonal polynomial,Polynomial,Weight of the Legendre orthogonal polynomial,,,,275
Function,PolyAdd,"(Poly1, Poly2)","Returns the sum of two polynomials. Arguments are monovariable polynomial strings.
 PolyAdd( Poly1(x), Poly2(x) ) = Poly1(x) + Poly2(x)",Polynomial,Polynomials addition,"addition, sum",,,234
Function,PolyBuild,"(Roots, [Variable], [DgtMax])","Returns the polynomial, given the roots
The argument is n x 2 range of cells (2 rows or 2 columns) [real, imag].
Returns to 2 cells [real, imag] polynomial strings like: '1-3x+5x^2 +x^5' or an n x 2 array of polynomial coefficients like [a0, a1, ....an]",Polynomial,builds a polynomial from its roots,,,,242
Function,PolyCenter,(Coefficients),Returns the center of polynomial roots,Polynomial,Polynomial center,circle roots,,,240
Function,PolyDiv,"(Poly1, Poly2)","Returns the quotient of the division of two polynomials. Arguments are monovariable polynomial strings.
 PolyDiv( Poly1(x), Poly2(x) ) = Q(x)     <==> Poly1(x) = Poly2(x) . Q(x) + R(x)",Polynomial,Quotient of the division of two polynomials,,,,237
Function,PolyInt,"(Polynomial, [Variable])",Trasforms a polynomial with decimal coefficients into an another one with all its coefficients integer and with the same roots of original polynomial,Polynomial,Returns an integer denormalized polynomial,,,,245
Function,PolyInterp,"(x, xi, yi, [DgtMax])","Returns the polynomial interpolation P(xi)
Arguments Y [y1, y2, ...yn] and X [x1, x2, ...xn] are the nodes of interpolation. If xi is a litteral (ex: 'x') the function returns the polynomial string",Interpolation,Polynomial Interpolation,Newton,,,246
Function,PolyInterpCoef,"(xi, yi, [DgtMax])",Returns coefficients of polynomial interpolation,Interpolation,Polynomial interpolation coefficients,,,,246
Function,PolyMult,"(Poly1, Poly2)","Returns the product of two polynomials. Arguments are monovariable polynomial strings.
 PolyMult( Poly1(x), Poly2(x) ) = Poly1(x) . Poly2(x)",Polynomial,Polynomial product,"multiplication, product",,,235
Function,Polyn,"(z, Coefficients, [DgtMax])","Returns the polynomial's value in extended precision for argument z real or complex. If DgtMax is omitted, the result is in standard precision.",Polynomial,Multiprecision polynomial evaluation,,,,230
Function,Polyn2,"(Polynomial, x, y, [DgtMax])","Returns the bi-variable polynomial's value P(x, y)  in extended precision for argument, real or complex. If DgtMax is omitted, the result is in standard precision.",Polynomial,Multiprecision bivariate polynomial evaluation,,,,248
Function,PolyRadius,(Coefficients),Returns the radius of polynomial roots,Polynomial,radius of polynomial roots circle,circle roots,,,241
Function,PolyRem,"(Poly1, Poly2)",Returns the remainder of the division of two polynomials.,Polynomial,Polynomials division remainder,,,,238
Function,PolyShift,"(Poly, x0, [DgtMax])","Shift the polynomial to the point X0. 
P(x) ---> P(x+x0)",Polynomial,Polynomial shift,Trasforming,,,239
Function,PolySolve,"(Polynomial, [DgtMax])","Find all roots the polynomial. If DgtMax is omitted, the standard precision computing is performed. Returns a matrix (n x 2) of all roots [real, imm]",Polynomial,Polynomial roots,zero,,,244
Function,PolySub,"(Poly1, Poly2)","Returns the subtraction of two polynomials. Arguments are monovariable polynomial strings.
 PolySub( Poly1(x), Poly2(x) ) = Poly1(x) - Poly2(x)",Polynomial,Polynomials subtraction,difference,,,236
Function,PolyTerms,(Poly),"Extracts the vector of polynomial coefficients
The argument is a polynomial string like '1-3x+5x^2 +x^5' in any order.
Returns: [ a0, a1, a2, a3... ]",Polynomial,polynomial coefficients,,,,232
Function,PolyWrite,"(Coefficients, [Variable])","Write the polynomial string from its coefficients
The argument is an array {a0, a1, a2, a3... } or a range of cells
Returns polynomial string like: '1-3x+5x^2 +x^5'",Polynomial,Returns the polynomial string from its coefficients,,,,233
Function,PrevPrime,(num),"Returns the first prime number less than 'num', for all primes less than 2^53",Numbers,Previous Prime number,,,,76
Function,Prime,(num),States whether a number is prime or returns the lowest factor of a number,Numbers,States whether a number is prime,,,,75
Function,PyMpMath,"(PyCmdStr,  [DgtMax], [WaitForOutput])","PyCmdStr is any valid Python/MpMath equation. Returns results from
Python if WaitForOutput  is TRUE. Numeric strings should be bracketed
with single quotes '2.1', and for some functions require mpf('2.1').
nprint(PyCmdStr,DgtMax) is used for command line.",Arithmetic,Uses External Python and MpMath,,,,506
Function,qCStr,(x),Fast up to 29 Digit Convert Double (x) to String,Manipulation,Convert Double (x) to 29 digit String,,,,501
Function,rDgMat,"(x, y, [MatchValue], [DgtMax])","Returns the relative number of matching significant digits of x and y. If x and y are an exact match, by default returns 20000, but can be specified by [MatchValue]. Optional  [DgtMax] specifies digits to compare",Manipulation,# of relative matching significant digits of x and y,,,,500
Function,RegLinMM,"(x, y)",Linear Regression Min-Max (Chebychev),Statistical,Linear Regression Min-Max,fitting,,,283
Function,RegLinRM,"(x, y, [Method])",Linear Regression with Robust Method,Statistical,Linear Regression with Robust Method,fitting,,,128
Function,s2Dbl,(x),Converts string to Double ignoring bad conversion strings,Manipulation,Convert string to Double ignoring bad conversion strings,,,,500
Function,sCStr,(),"Returns current Configuration# setting for 'Default Dbl 2 Str'
If # is 0 returns 'vCStr'          If 29 returns 'qCStr(29)'
If 15 thru 28 returns 'dCStr(Config#)'
If greater than 29 returns 'xCStr(Config#)'",Special functions,Returns current Config setting for 'Default Dbl 2 Str',,,,500
Function,Serie_trig,"(t, period, Spectrum, [offset], [angle], [smooth])",evaluates the trigonometric serie from its harmonics,"Integrals, Series",Trigonometric serie,"fourier, sin, cos, lanczos",,,194
Function,Serie2D_trig,"(x, y, Lx, Ly, Spectrum, [offset], [Angle])",evaluates the trigonometric double serie from its harmonics,"Integrals, Series",Trigonometric serie 2D,"fourier, sin, cos",,,195
Function,SetBadString,(x),Test function in xTest module,Manipulation,Test function in xTest module,,,,500
Function,sFmt,(x),"Converts an extended number, real or complex, to standard scientific format:
the mantissa with one decimal separator, and an exponent (unless it is zero)",Manipulation,Converts Mantissa with one decimal separator,,,,131
Function,SinIntegral,(x),Sine integral Si(x),Special functions,Sine integral Si(x),,,,217
Function,SortRange,"(ArrayToSort, [IndexCol], [Order], [CaseSensitive])",Array sorting,Manipulation,Array sorting,Order,,,142
Function,SumDigits,(number),Add up the digits of an integer.,Numbers,Add up the digits of an integer.,,,,129
Function,SysPoly2,"(Poly1, Poly2)","Solve a system of two 2nd degree polynomials P(x,y)",Polynomial,Solve a system of two 2nd degree polynomials,,,,247
Function,Totient,(n),Euler's Totient function,Numbers,Euler's Totient function,prime,,,310
Function,Tst4BadCDbl,(x),"Test function in xTest module
Return bad string if one exists, else blank",Manipulation,Test function in xTest module,,,,500
Function,Tst4BadMM,"(min, max)",Test function in xTest module,Manipulation,Test function in xTest module,,,,500
Function,Tst4Badx2Dbl,(x),Test function in xTest module,Manipulation,Test function in xTest module,,,,500
Function,v2Dbl,(x),"Converts multiprecision into double precision with VBA Val funtion rather than CDbl, very rarely giving a different result than xCDbl",Manipulation,Converts multiprecision into double precision,,,,500
Function,vAdd,"(x, y)","Uses VBA's addition for x+y, where x and y are doubles. Enables
manipulation of doubles that are too close to each other for EXCEL.",Numbers,Uses VBA's addition for x+y,,,,500
Function,vCStr,(x),"Convert Double (x) to String using VBA's CStr function (15 digit limit).
Can sometimes differ from Excel's 15 digit representation and dCStr(x, 15)",Manipulation,Convert Double to String using VBA's CStr (15 digits),,,,501
Function,vDiv,"(x, y)","uses VBA's division for x/y, where x and y are doubles.
Enables manipulation of doubles smaller than 2.2251E-308",Numbers,uses VBA's division for x/y,,,,500
Function,vDivInt,"(N, D)","Returns Double precision quotient Q using integer division N\D
where Q = INT(N/D) = FLOOR(N/D,1), the closest integer <= N/D
Extends Excels capabilities for numbers up to 2^53",Arithmetic,Double precision quotient Q = INT(N/D),module,,,65
Function,vDivTrunc,"(N, D)","Returns Double precision quotient Q from dividend N and divisor D where
Q = TRUNC(N/D), the integer portion of N/D (rounded down toward zero)
Extends Excels QUOTIENT(N,D) capabilities for numbers up to 2^53",Arithmetic,Double precision quotient Q = TRUNC(N/D),module,,,65
Function,vExponent,(x),"Returns the Exponent of an extended number as a double,
whereas xExponent returns as a text string",Manipulation,Return Double Exponent,,,,132
Function,vFix,(x),"Uses VBA's Fix(x). Enables manipulation of doubles that are too close
to Integer values for EXCEL's TRUNC() function.",Numbers,Uses VBA's Int(x),,,,40
Function,vGetDecr,(x),"Returns a double: the (Decreasing) Increment for Previous (smaller) Double
x + GetDecr(x) < x for positive x.
x + GetDecr(x) > x for negative x.
GetDecr(0) =
-4.94E-324 ,  the smallest negative Increment: =xCDbl(xNeg(xPow2(-1074)))",Manipulation,Decreasing Increment for Previous (smaller) Double,,,,500
Function,vGetIncr,(x),"Returns a double: the Increment for the Next (larger) Double.
x + GetIncr(x) > x for positive x.
x + GetIncr(x) < x for negative x.
GetIncr(0) = 4.94E-324 ,  the smallest positive Increment: =xCDbl(xPow2(-1074))",Manipulation,Returns the Increment for the Next (larger) Double,,,,500
Function,vInt,(x),"Uses VBA's Int(x). Enables manipulation of doubles that are too close
to Integer values for EXCEL's INT() function.",Numbers,Uses VBA's Int(x),,,,40
Function,vIntLog10,(x),Returns Corrected Int(Log(Abs(x))/Log(10)) for doubles,Manipulation,Returns Corrected Int(Log(x)/Log(10)) for doubles,,,,500
Function,vIntLog2,(x),Returns Corrected Int(Log(Abs(x))/Log(2)) for doubles,Manipulation,Returns Corrected Int(Log(x)/Log(2)) for doubles,,,,500
Function,vIntMod,"(N, D)","Double precision remainder R = N - D * Q
quotient Q = INT(N/D) = FLOOR(N/D,1), the closest integer <= N/D
Extends Excels MOD(N,D) for numbers up to 2^53
The sign of remainder R is always the same as the sign of divisor D",Numbers,Double precision remainder R = N - D * INT(N/D),,,,66
Function,vMult,"(x, y)","Uses VBA's multiplication for x*y, where x and y are doubles.
Enables manipulation of doubles smaller than 2.2251E-308",Numbers,uses VBA's multiplication for x*y,,,,500
Function,vPow,"(x, y)","Uses VBA's power function. vPow(x, y) = x^y
Works for some values that Excel can not handle
i.e. 2^-1074",Arithmetic,VBA's power x^n,,,,13
Function,vRound,"(x, [DecDgts])","Double precision VBA round function to number of decimal digits.
Default [DecDgts] = 0
Similar to Excels ROUND, but with VBA's rounding rules when last digit is a 5",Manipulation,Double precision VBA round to no. of decimal digits,,,,500
Function,vRoundR,"(x, [SigDgts])","Multi-precision VBA round function to sigificant number of digits.
Default [SigDgts] = 15
Similar to xRoundR, but with VBA's rounding rules when last digit is a 5",Manipulation,Multi-precision VBA round to sigificant no. of digits,,,,500
Function,vSub,"(x, y)","Uses VBA's subtraction for x-y, where x and y are doubles. Enables
manipulation of doubles that are too close to each other for EXCEL.",Numbers,Uses VBA's subtraction for x-y,,,,500
Function,vTruncMod,"(N, D)","Double precision remainder R = N - D * Q
quotient Q = TRUNC(N/D), the integer portion of N/D (rounded toward zero)
The sign of remainder R is always the same as the sign of dividend N
extends Excels capability for numbers up to 2^53",Arithmetic,Double precision remainder R = N - D * TRUNC(N/D),,,,66
Function,vTruncR,"(x, [SigDgts])","Truncate an extended number to sigificant number of digits. The same as xTruncR.
It is used internally when the Add-In is compiled to return unformatted strings",Manipulation,Truncate to sigificant number of digits,,,,278
Function,x_And,"(a1, [a2], [a3],...)","Multiprecision AND function returns TRUE or FALSE. Numeric string evaluates to TRUE, '0' as string evaluates to FALSE, whereas Excel's AND does not evaluate strings. Empty cells and non-numeric strings are skipped.",Manipulation,Multiprecision AND function,,,,500
Function,x_If,"(TestVal, [TrueVal], [FalseVal])","Multiprecision IF function evaluates TRUE and FALSE conditions. A numeric string will evaluate to TRUE, '0' as string will evaluate to FALSE, whereas Excel does not evaluate numeric strings.",Manipulation,Multiprecision IF function,,,,500
Function,x_Not,(a),"Multiprecision NOT function reverses TRUE or FALSE. A numeric string will evaluate to TRUE, '0' as string will evaluate to FALSE, whereas Excel does not evaluate strings.",Manipulation,Multiprecision NOT function,,,,500
Function,x_Or,"(a1, [a2], [a3],...)","Multiprecision OR function returns TRUE or FALSE. Numeric string evaluates to TRUE, '0' as string evaluates to FALSE, whereas Excel's OR does not evaluate strings. Empty cells and non-numeric strings are skipped.",Manipulation,Multiprecision OR function,,,,500
Function,x2Dbl,(x),"Converts a string into a Double  ensuring that the double produced is the mathematically closest double to the numeric string being passed, x. For strings half way between 2 doubles chooses the double away from Zero.",Manipulation,Converts multiprecision into double precision,,,,500
Function,x2Dbl2,(x),"Converts a string into a Double  ensuring that the double produced is the mathematically closest double to the numeric string being passed, x. For strings half way between 2 doubles chooses the double closer to Zero.",Manipulation,Converts multiprecision into double precision,,,,500
Function,x2Dbl3,(x),"Converts a string into a Double  ensuring that the double produced is the mathematically closest double to the numeric string being passed, x. For strings half way between 2 doubles chooses the double with 1st bit clear(Alternating).",Manipulation,Converts multiprecision into double precision,,,,500
Function,x2Pi,([Digit_Max]),Returns the constant 2Pi = 6.282...,Trigonometric,Multiprecision constant 2Pi ,,,,33
Function,xAbs,(a),Returns the absolute value of an extended number  xAbs(A)= |A|,Arithmetic,Multiprecision Absolute value,,,,16
Function,xAbsR,(x),"internal function the same as xAbs, but 10% faster in VBA Projects.
Can also be called from the spreadsheet, where it is 3% faster, but returns numbers in 'Raw' format: as an integer and an unformatted exponent",Arithmetic,Multiprecision Absolute value for VBA,,,,16
Function,xAcos,"(x, [Digit_Max])",Returns the arccos or inv-cos of x:  xAcos(x) = arccos(x),Trigonometric,Multiprecision Arccos ,,,,31
Function,xAcosh,"(x, [DgtMax])",Multiprecision Inverse Hyperbolic Cosine,Transcendental ,Multiprecision Inverse Hyperbolic Cosine,,,,123
Function,xAdd,"(x, y, [Digit_Max])","Performs the addition of two extended numbers:  xAdd(x, y) = x + y",Arithmetic,Multiprecision Addition ,,,,8
Function,xAddMod,"(a, b, m)",Modular addition,Numbers,Modular addition,Congruence,,,298
Function,xAddR,"(x, y, Digit_Max)","internal function the same as xAdd, but 10% faster in VBA Projects.
Can also be called from the spreadsheet, where it is 3% faster, but returns numbers in 'Raw' format: as an integer and an unformatted exponent",Arithmetic,Multiprecision Addition for VBA,,,,500
Function,xAdj2Pi,"(x, [Digit_Max])",Adjust angle x (in radians) to range of 0 to +2*Pi,Manipulation,Adjust angle to range of 0 to +2*Pi,,,,500
Function,xAdjPi,"(x, [Digit_Max])",Adjust angle x (in radians) to range of -Pi to +Pi,Manipulation,Adjust angle to range of -Pi to +Pi,,,,500
Function,xAGM,"(a, b, [Digit_Max])",The arithmetic-geometric mean (AGM) of two positive real numbers,Statistical,The arithmetic-geometric mean,,,,42
Function,xAlog,"(x, [Digit_Max])","Multiprecision antilogarithm in base 10
xAlog(x) = 10^x",Transcendental ,Multiprecision antilogarithm in base 10,,,,500
Function,xAngleC,"(a, [Digit_Max])",Returns the complement of the right angle: xAngleCompl(a) = Pi/2 - a,Trigonometric,Multiprecision Complement of right angle ,,,,63
Function,xAsin,"(x, [Digit_Max])",Returns the arcsin or inv-sin of x : xAsin(x) = arcsin(x),Trigonometric,Multiprecision Arcsin ,,,,30
Function,xAsinh,"(x, [DgtMax])",Multiprecision Inverse Hyperbolic Sine,Transcendental ,Multiprecision Inverse Hyperbolic Sine,,,,124
Function,xAtan,"(x, [Digit_Max])",Multiprecision Arctangent,Trigonometric,Multiprecision Arctangent,,,,32
Function,xAtan2,"(y, x, [Digit_Max])","Multiprecision Arctangent returns angle in radians between -Pi and +Pi
xAtan2(y,x) equals ATAN(y/x), except that x can equal zero",Trigonometric,Multiprecision Arctangent ATAN(y/x),,,,32
Function,xAtanh,"(x, [DgtMax])",Multiprecision Inverse Hyperbolic Tangent,Transcendental ,Multiprecision Inverse Hyperbolic Tangent,,,,122
Function,xAveDev,"(a, [Digit_Max])",Average of the absolute deviations of data points from their mean,Statistical,Avg of the absolute deviations from their mean,,,,500
Function,xBaseChange,"(xBC_OldNum, [xBC_NewBase], [deep])",Multiprecision base conversion,Arithmetic,Multiprecision base conversion,,,,305
Function,xBeta,"(a, b, [DgtMax])","Beta function using xGamma
If Digit_Max < 16 returns Double Precision
If Digit_Max > 30 uses Spouge's algorithm",Special functions,Beta function,,,,213
Function,xBetaI,"(x,a,b,[sel])","Incomplete Beta function.
Optional [sel] can be entered as 1 or 2
If [sel] is missing, [sel] = 1",Special functions,Incomplete Beta function,,,,288
Function,xBinomial,"(k, n, p, [Dtype], [Digit_Max])","Binomial distribution. The same as the function DSBinomial( ), but with extended precision.
Optional Dtype can be entered as 1 or TRUE;  0 or FALSE
If Dtype is missing, Dtype = 0 (FALSE)",Statistical,Binomial distribution,,,,403
Function,xBreak,"(a, [Digit_Max])",Breaks an extended number a,Manipulation,Multiprecision Breaking ,,,,60
Function,xCalc,"(Formula, [DgtMax])",Multiprecision Excel formula evaluation,Arithmetic,Multiprecision Excel formula evaluation,,,,306
Function,xCat,"([Method], a1, [a2], [a3],...)","The same as Excels CONCATENATE( ) function, with extended precision.
Parameter 'Method' is a numeric designator for one of the CStr functions:
0=vCStr, 15 thru 28=dCStr, 29 thru DigitsLimit=xCStr
If 'Method' is missing = Default CStr",Manipulation,Concatenate numbers and strings to a single string,,,,500
Function,xCDbl,(x),"Converts multiprecision into double precision
Uses VBA's CDbl function. When a string is exactly
between two doubles, chooses the double with
1st bit clear(Alternating).",Manipulation,Converts multiprecision into double precision,,,,255
Function,xCeil,"(x, [signif])","Rounds to the nearest multiple of significance >= x for positive signif,
<= x for negative signif. Default signif = 1
The same as Excels CEILING( ) function, but with extended precision",Manipulation,Nearest multiple of (positive) significance >= x,,,,500
Function,xClip,"(T, Floor, Ceil)","Returns extended number T if Floor < T < Ceil
Returns Floor if T <= Floor
Returns Ceil if T >= Ceil",Manipulation,extended numbers clipping function,,,,500
Function,xComb,"(n, k, [Digit_Max])","Returns the combination of n, class k, with extended precision:  xComb(n,k)= C(n,k).
(Binomial coefficients)",Statistical,Multiprecision Combinations ,,,,39
Function,xComb_big,"(n, k, [DgtMax])","combinations for large numbers using xGamma
If Digit_Max < 16 returns Double Precision
If Digit_Max > 30 uses Spouge's algorithm",Statistical,Combinations for large numbers,,,,214
Function,xComp,"(a, [b])","Compares two extended or normal numbers.
Returns: 1 if a>b,  or  -1 if a<b,  or 0 if a=b
If b is omitted, this function returns sign(a)",Manipulation,Multiprecision numbers comparison,sign,,,62
Function,xComp1,(x),"Compares ABS(x) to 1
Returns: 1 if xAbs(x)>1,  or  -1 if xAbs(x)<1,  or 0 if xAbs(x)=1",Manipulation,Multiprecision numbers comparison to 1,sign,,,62
Function,xCompZ,(x),"Compares x to Zero
Returns: 1 if x>0,  or  -1 if x<0,  or 0 if x=0",Manipulation,Multiprecision numbers comparison,sign,,,62
Function,xCorrel,"(ax, ay, [Digit_Max])","Returns the correlation coefficient, the same as Excels CORREL( ) function, but with extended precision",Statistical,Returns the correlation coefficient,,,,500
Function,xCos,"(x, [Digit_Max])","Returns the cos of angle:  xCos(x) = cos(x)
The argument 'x', in radians, may be either a normal or an extended number.",Trigonometric,Multiprecision Cosine ,,,,28
Function,xCosh,"(x, [DgtMax])",Multiprecision Hyperbolic Cosine,Transcendental ,Multiprecision Hyperbolic Cosine,,,,120
Function,xCoVar,"(ax, ay, [Digit_Max])","average of the products of deviations for each data point pair,
the same as Excels COVAR( ) function, but with extended precision",Statistical,average of the products of deviations for each pair,,,,500
Function,xCplx,"(R, I, [Optional S])","Builds complex number in one cell from real coefficient (R), imaginary coefficient (I), and optional suffix (S), ''i'' or ''j'' (don't forget the quotes to enter S as text)",Complex,Builds complex number in one cell,,,,500
Function,xCplxAbs,"(z, [Digit_Max])","Returns the absolute value of a complex extended number
 xAbs(z)= |z|",Complex,Multiprecision complex absolute ,,,,57
Function,xCplxAcos,"(z, [Digit_Max])",Complex Inverse Cosine with extended precision,Complex,complex Inverse Cosine,,,,163
Function,xCplxAcosh,"(z, [Digit_Max])",Complex Inverse Hyperbolic Cosine with extended precision,Complex,complex Inverse Hyperbolic Cosine,,,,169
Function,xCplxAdd,"(a, b, [Digit_Max])","Performs the complex addition of two complex extended numbers:
 xCplxAdd(a, b) = a + b ",Complex,Multiprecision complex Addition ,,,,51
Function,xCplxArg,"(z, [Digit_Max])","Returns the argument (theta), the same as Excels IMARGUMENT( ) function, but with extended precision",Complex,Returns the argument (theta),,,,500
Function,xCplxAsin,"(z, [Digit_Max])","Complex Inverse Sine, with extended precision",Complex,complex Inverse Sine,,,,164
Function,xCplxAsinh,"(z, [Digit_Max])","Complex Inverse Hyperbolic Sine, with extended precision",Complex,complex Inverse Hyperbolic Sine,,,,170
Function,xCplxAtan,"(z, [Digit_Max])","Complex Inverse Tangent, with extended precision",Complex,complex Inverse Tangent,,,,165
Function,xCplxAtanh,"(z, [Digit_Max])","Complex Inverse Hyperbolic Tangent, with extended precision",Complex,complex Inverse Hyperbolic Tangent,,,,171
Function,xCplxConj,(z),Multi-precision complex conjugate,Complex,Multi-precision complex conjugate,,,,147
Function,xCplxCos,"(z, [Digit_Max])","Complex Cosine, with extended precision",Complex,complex Cosine,,,,158
Function,xCplxCosh,"(z, [Digit_Max])","Complex Hyperbolic Cosine, with extended precision",Complex,complex Hyperbolic Cosine,,,,167
Function,xCplxDiv,"(a, b, [Digit_Max])","Performs the complex division of two complex extended numbers:
 xCplxdiv(a, b) = a / b ",Complex,Multiprecision complex Division ,,,,54
Function,xCplxExp,"(z, [Digit_Max])","Returns the complex function e^z  where z is complex number, in multi precision arithmetic",Complex,Multiprecision complex function exp (z),exponential,,,102
Function,xCplxInv,(z),Multi-precision complex inverse. 1/z,Complex,Multi-precision complex inverse. 1/z,,,,145
Function,xCplxLn,"(z, [Digit_Max])","Returns the complex function Ln(z) where z is complex number, in multi precision arithmetic",Complex,Multiprecision complex function Ln(z) ,Logarithm,,,101
Function,xCplxLog,"(z, [BASEn], [Digit_Max])","Complex Log to any Base, similar to the existing function xLog( ), but accepts a complex number",Complex,Complex Log to any Base,,,,20
Function,xCplxLog10,"(z, [Digit_Max])","Complex Log to Base 10
The same as Excels IMLOG10( ) function, but with extended precision",Complex,Complex Log to Base 10,,,,20
Function,xCplxLog2,"(z, [Digit_Max])","Complex Log to Base 2
The same as Excels IMLOG2( ) function, but with extended precision",Complex,Complex Log to Base 2,,,,20
Function,xCplxMult,"(a, b, [Digit_Max])","Performs the complex multiplication of two complex extended numbers
 xCplxMult(a, b) = a x b ",Complex,Multiprecision complex Multiplication ,,,,53
Function,xCplxNeg,(z),Returns the opposite of a multi-precision complex  -z,Complex,Multi-precision complex opposite. -z,sign,,,146
Function,xCplxPolar,"(z, [angle], [Digit_Max])","Converts a complex extended number from rectangular to polar form
Angle is RAD(default), DEG, or GRAD",Complex,Multiprecision Polar Conversion ,,,,55
